keyword,title,company,location,career,education,work_type,deadline,link,rec_idx,crawled_at
헬스케어,오상헬스케어-Europe Team-해외영업 직무 채용,(주)오상헬스케어,경기 안양시 동안구,경력무관,학력무관,정규직,~ 09/06(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51236645&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=9397fd4b-ab9a-4edc-aa05-aa7b08271e83,51236645,2025-09-02 15:50:48
헬스케어,(주)유유헬스케어생산2파트 생산 설비 오퍼레이터 인원 채용,(주)유유헬스케어,강원 횡성군,경력무관,학력무관,정규직,~ 10/27(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51676224&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=9397fd4b-ab9a-4edc-aa05-aa7b08271e83,51676224,2025-09-02 15:50:48
헬스케어,[코스닥상장/주4.5일] 에스지헬스케어구매자재팀(중국어) 채용,(주)에스지헬스케어,서울 송파구,경력1년↑,학력무관,정규직,~ 09/20(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51612685&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=9397fd4b-ab9a-4edc-aa05-aa7b08271e83,51612685,2025-09-02 15:50:48
헬스케어,[코스닥 상장/주4.5일] 에스지헬스케어의료기기 기술팀 채용,(주)에스지헬스케어,서울 송파구,신입·경력,초대졸↑,정규직,~ 09/25(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51652383&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=9397fd4b-ab9a-4edc-aa05-aa7b08271e83,51652383,2025-09-02 15:50:48
헬스케어,대원헬스케어(주) 건강기능식품 생산직(신입/경력) 모집,대원헬스케어(주),충남 예산군,경력무관,학력무관,정규직,~ 09/20(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51613432&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=9397fd4b-ab9a-4edc-aa05-aa7b08271e83,51613432,2025-09-02 15:50:48
헬스케어,[서울] 의약품사업본부헬스케어팀 팀장(총괄) 모집(10년 이상),(주)엔지켐생명과학,서울 서초구,경력 10~20년,학력무관,정규직,~ 09/08(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51626515&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=9397fd4b-ab9a-4edc-aa05-aa7b08271e83,51626515,2025-09-02 15:50:48
헬스케어,"디지탈헬스케어, 의료기기, 의료용 AI 영업 (대구지사)",(주)메디칼스탠다드,대구 동구,경력3년↑,초대졸↑,정규직,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51629759&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=9397fd4b-ab9a-4edc-aa05-aa7b08271e83,51629759,2025-09-02 15:50:48
헬스케어,에이스헬스케어(주) 연구소 제품 인허가(RA) 담당자 채용,에이스헬스케어(주),서울 강동구,경력 5~15년,대졸↑,정규직,~ 09/07(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51509131&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=9397fd4b-ab9a-4edc-aa05-aa7b08271e83,51509131,2025-09-02 15:50:48
헬스케어,[에이스헬스케어(주)] 의료기기 국내 영업 담당(신입 가능),에이스헬스케어(주),서울 강동구,신입·경력,대졸↑,정규직,~ 10/01(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51701049&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=9397fd4b-ab9a-4edc-aa05-aa7b08271e83,51701049,2025-09-02 15:50:48
헬스케어,SW헬스케어의약품사업부 영업지원 모집 (경력),(주)에스더블유헬스케어,인천 서구,경력 2~10년,고졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51407267&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=9397fd4b-ab9a-4edc-aa05-aa7b08271e83,51407267,2025-09-02 15:50:48
헬스케어,[업계상위/연봉상향]헬스케어/식품 브랜드매니저(팀장급) 채용,(주)사람인에이치에스,서울 성동구,경력7년↑,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51619854&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=9397fd4b-ab9a-4edc-aa05-aa7b08271e83,51619854,2025-09-02 15:50:48
헬스케어,[업계상위/연봉상향]헬스케어/식품 브랜드매니저 경력 채용,(주)사람인에이치에스,서울 성동구,경력7년↑,대졸↑,정규직,~ 09/06(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51631422&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=9397fd4b-ab9a-4edc-aa05-aa7b08271e83,51631422,2025-09-02 15:50:48
헬스케어,의료기기 홈헬스케어영업부 신입 및 경력사원 모집,수도헬스케어(주),서울 영등포구,경력무관,초대졸↑,정규직,~ 09/26(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51680292&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=9397fd4b-ab9a-4edc-aa05-aa7b08271e83,51680292,2025-09-02 15:50:48
헬스케어,제약&헬스케어: 마케팅 기획 정규직 경력 채용[팀원],(주) 아이파트너스코리아,서울 성동구,경력 2~4년,대졸↑,정규직,~ 09/28(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51688578&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=9397fd4b-ab9a-4edc-aa05-aa7b08271e83,51688578,2025-09-02 15:50:48
헬스케어,홈헬스케어서비스 영업직,바이탈에어코리아(주),서울 송파구,신입·경력,대졸↑,정규직,~ 09/27(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51683005&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=9397fd4b-ab9a-4edc-aa05-aa7b08271e83,51683005,2025-09-02 15:50:48
헬스케어,홈헬스케어상담 간호사,바이탈에어코리아(주),서울 송파구,경력 2~9년,초대졸↑,정규직,~ 10/01(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51707545&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=9397fd4b-ab9a-4edc-aa05-aa7b08271e83,51707545,2025-09-02 15:50:48
헬스케어,[이그니스]헬스케어사업본부 경력직 공개 채용,(주)이그니스,서울 성동구,경력 3~15년,대졸↑,정규직,~ 09/23(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51396423&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=9397fd4b-ab9a-4edc-aa05-aa7b08271e83,51396423,2025-09-02 15:50:48
헬스케어,[경력]헬스케어병원 영업 담당자,(주)카카오헬스케어,경기 성남시 분당구,경력 3~10년,학력무관,정규직,~ 09/15(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51612528&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=9397fd4b-ab9a-4edc-aa05-aa7b08271e83,51612528,2025-09-02 15:50:48
헬스케어,HLB(주)헬스케어환경미화담당 채용,에이치엘비(주)헬스케어,세종특별자치시,경력무관,학력무관,정규직·계약직,~ 09/27(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51417952&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=9397fd4b-ab9a-4edc-aa05-aa7b08271e83,51417952,2025-09-02 15:50:48
헬스케어,HLB(주)헬스케어마케팅본부 마케팅팀 디자이너 채용,에이치엘비(주)헬스케어,세종특별자치시,신입·경력,초대졸↑,정규직,~ 09/21(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51369703&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=9397fd4b-ab9a-4edc-aa05-aa7b08271e83,51369703,2025-09-02 15:50:48
헬스케어,HLB(주)헬스케어기술연구소 경력직 연구원 채용,에이치엘비(주)헬스케어,세종특별자치시,경력5년↑,대졸↑,정규직,~ 10/10(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51522339&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=9397fd4b-ab9a-4edc-aa05-aa7b08271e83,51522339,2025-09-02 15:50:48
헬스케어,HLB(주)헬스케어영업본부 영업직(OTC/화장품) 채용,에이치엘비(주)헬스케어,세종특별자치시,경력3년↑,학력무관,정규직,~ 09/17(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51573588&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=9397fd4b-ab9a-4edc-aa05-aa7b08271e83,51573588,2025-09-02 15:50:48
헬스케어,[(주)퍼슨헬스케어] 제약 마케팅 경력 채용,(주)퍼슨헬스케어,서울 금천구,경력 2~15년,대졸↑,정규직,~ 09/27(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51675550&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=9397fd4b-ab9a-4edc-aa05-aa7b08271e83,51675550,2025-09-02 15:50:48
헬스케어,[국내유명헬스케어컨설팅그룹] 전략 컨설턴트(경력직),(주)에이치알그룹,서울 서초구,경력4년↑,대졸↑,정규직,~ 09/16(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51702997&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=9397fd4b-ab9a-4edc-aa05-aa7b08271e83,51702997,2025-09-02 15:50:48
헬스케어,멘리케헬스케어- Clinical Specialist,멘리케헬스케어코리아(주),서울 송파구,경력 3~5년,대졸↑,정규직,~ 10/19(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51607336&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=9397fd4b-ab9a-4edc-aa05-aa7b08271e83,51607336,2025-09-02 15:50:48
헬스케어,디지털헬스케어연구행정 담당자 채용,주식회사 스피어코퍼레이션,서울 강남구,경력무관,학력무관,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51277905&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=9397fd4b-ab9a-4edc-aa05-aa7b08271e83,51277905,2025-09-02 15:50:48
